order_id,order_date,customer_id,product_id,store_id,quantity,unit_price
O105172,11-01-2023,C0364,P001,S005,4,1200
O105173,05-09-2023,C0447,P001,S005,2,1200
O105174,14-04-2023,C0363,P001,S003,1,1200
O105175,15-02-2023,C0397,P007,S001,2,30
O105176,04-06-2023,C0171,P004,S003,2,400
O105177,26-12-2023,C0129,P006,S004,3,120
O105178,17-12-2023,C0236,P002,S002,5,800
O105179,10-02-2023,C0002,P005,S002,3,150
O105180,03-10-2023,C0093,P007,S005,3,30
O105181,23-05-2023,C0495,P003,S002,2,250
O105182,13-02-2023,C0070,P004,S005,3,400
O105183,27-06-2023,C0484,P002,S003,3,800
O105184,12-11-2023,C0499,P001,S002,6,1200
O105185,05-12-2023,C0283,P005,S001,6,150
O105186,14-04-2023,C0210,P004,S005,3,400
O105187,12-10-2023,C0462,P006,S002,2,120
O105188,06-02-2023,C0182,P007,S001,1,30
O105189,22-04-2023,C0346,P004,S002,4,400
O105190,14-06-2023,C0372,P007,S003,3,30
O105191,03-04-2023,C0223,P005,S002,5,150
O105192,28-06-2023,C0350,P007,S005,2,30
O105193,17-10-2023,C0202,P006,S004,1,120
O105194,22-04-2023,C0292,P001,S004,2,1200
O105195,19-10-2023,C0032,P006,S005,5,120
O105196,10-02-2023,C0127,P003,S001,1,250
O105197,18-12-2023,C0129,P008,S005,6,60
O105198,12-12-2023,C0001,P003,S003,4,250
O105199,08-11-2023,C0035,P006,S001,5,120
O105200,02-11-2023,C0140,P003,S004,6,250
O105201,19-03-2023,C0367,P004,S004,1,400
O105202,11-09-2023,C0420,P001,S001,3,1200
O105203,05-12-2023,C0375,P004,S003,4,400
O105204,14-11-2023,C0012,P005,S003,5,150
O105205,18-10-2023,C0453,P006,S005,2,120
O105206,16-03-2023,C0486,P003,S004,3,250
O105207,20-03-2023,C0266,P005,S004,1,150
O105208,27-05-2023,C0307,P001,S005,4,1200
O105209,16-11-2023,C0340,P005,S004,2,150
O105210,30-05-2023,C0208,P002,S002,4,800
O105211,27-12-2023,C0325,P008,S003,6,60
O105212,07-07-2023,C0044,P006,S005,3,120
O105213,23-05-2023,C0439,P006,S004,3,120
O105214,30-05-2023,C0359,P008,S004,3,60
O105215,23-07-2023,C0196,P007,S002,1,30
O105216,19-03-2023,C0071,P004,S003,3,400
O105217,04-06-2023,C0348,P005,S001,3,150
O105218,13-11-2023,C0264,P005,S005,5,150
O105219,03-03-2023,C0256,P004,S004,2,400
O105220,25-11-2023,C0237,P007,S004,3,30
O105221,23-07-2023,C0122,P004,S005,2,400
O105222,19-12-2023,C0424,P008,S001,8,60
O105223,25-11-2023,C0422,P003,S003,5,250
O105224,05-04-2023,C0178,P006,S005,5,120
O105225,25-12-2023,C0432,P003,S003,5,250
O105226,23-02-2023,C0452,P007,S001,4,30
O105227,06-04-2023,C0309,P003,S004,2,250
O105228,03-07-2023,C0387,P002,S002,2,800
O105229,05-02-2023,C0003,P003,S001,1,250
O105230,06-08-2023,C0396,P001,S004,4,1200
O105231,08-09-2023,C0122,P002,S004,4,800
O105232,12-05-2023,C0208,P006,S002,2,120
O105233,12-05-2023,C0118,P002,S005,5,800
O105234,09-11-2023,C0437,P006,S005,5,120
O105235,31-03-2023,C0474,P003,S002,1,250
O105236,19-05-2023,C0118,P004,S004,1,400
O105237,12-04-2023,C0328,P008,S001,4,60
O105238,10-04-2023,C0347,P002,S004,5,800
O105239,29-07-2023,C0220,P003,S002,2,250
O105240,17-03-2023,C0455,P003,S002,1,250
O105241,23-11-2023,C0022,P001,S005,2,1200
O105242,14-03-2023,C0133,P008,S002,5,60
O105243,09-08-2023,C0381,P002,S001,1,800
O105244,16-04-2023,C0367,P006,S002,4,120
O105245,03-10-2023,C0118,P002,S003,3,800
O105246,02-10-2023,C0192,P002,S001,5,800
O105247,21-11-2023,C0206,P001,S001,4,1200
O105248,28-05-2023,C0259,P003,S005,1,250
O105249,06-08-2023,C0131,P004,S002,4,400
O105250,13-02-2023,C0292,P004,S005,1,400
O105251,12-07-2023,C0157,P003,S003,1,250
O105252,26-03-2023,C0447,P002,S005,4,800
O105253,26-07-2023,C0096,P004,S002,4,400
O105254,29-01-2023,C0227,P004,S004,1,400
O105255,24-02-2023,C0189,P002,S004,1,800
O105256,24-09-2023,C0100,P002,S005,5,800
O105257,08-08-2023,C0167,P002,S004,4,800
O105258,26-01-2023,C0139,P005,S003,3,150
O105259,11-01-2023,C0088,P006,S004,3,120
O105260,20-08-2023,C0344,P001,S004,1,1200
O105261,15-12-2023,C0090,P003,S005,7,250
O105262,23-09-2023,C0145,P007,S003,2,30
O105263,01-11-2023,C0190,P004,S003,4,400
O105264,03-01-2023,C0050,P005,S002,1,150
O105265,16-04-2023,C0275,P002,S005,2,800
O105266,30-09-2023,C0017,P006,S004,5,120
O105267,26-02-2023,C0402,P005,S004,1,150
O105268,18-08-2023,C0249,P005,S001,3,150
O105269,28-05-2023,C0500,P006,S003,4,120
O105270,06-04-2023,C0342,P002,S002,4,800
O105271,17-02-2023,C0074,P006,S003,2,120
O105272,26-06-2023,C0485,P003,S005,1,250
O105273,24-06-2023,C0360,P002,S002,5,800
O105274,12-05-2023,C0287,P002,S002,2,800
O105275,22-08-2023,C0225,P008,S001,4,60
O105276,06-05-2023,C0155,P003,S005,4,250
O105277,08-03-2023,C0440,P006,S005,3,120
O105278,04-06-2023,C0055,P004,S002,1,400
O105279,04-11-2023,C0077,P004,S002,3,400
O105280,17-08-2023,C0377,P004,S004,2,400
O105281,16-11-2023,C0086,P001,S002,3,1200
O105282,02-04-2023,C0223,P006,S002,3,120
O105283,14-05-2023,C0062,P004,S001,1,400
O105284,04-11-2023,C0300,P005,S002,5,150
O105285,18-01-2023,C0170,P004,S003,1,400
O105286,21-08-2023,C0337,P001,S003,4,1200
O105287,24-11-2023,C0018,P002,S002,5,800
O105288,05-07-2023,C0339,P005,S002,3,150
O105289,17-09-2023,C0285,P002,S003,5,800
O105290,24-01-2023,C0289,P003,S004,2,250
O105291,22-08-2023,C0269,P004,S005,3,400
O105292,27-06-2023,C0463,P001,S002,2,1200
O105293,30-03-2023,C0084,P005,S003,3,150
O105294,21-05-2023,C0275,P005,S003,1,150
O105295,06-07-2023,C0101,P006,S001,4,120
O105296,24-01-2023,C0045,P004,S002,2,400
O105297,04-11-2023,C0284,P003,S003,1,250
O105298,22-03-2023,C0023,P001,S002,4,1200
O105299,08-10-2023,C0443,P001,S004,5,1200
O105300,16-02-2023,C0188,P002,S005,4,800
O105301,11-06-2023,C0389,P001,S005,2,1200
O105302,23-02-2023,C0111,P005,S003,2,150
O105303,30-09-2023,C0153,P008,S001,3,60
O105304,03-09-2023,C0150,P002,S004,2,800
O105305,19-02-2023,C0371,P007,S004,1,30
O105306,06-12-2023,C0170,P003,S001,1,250
O105307,03-09-2023,C0367,P007,S003,3,30
O105308,21-08-2023,C0005,P005,S005,4,150
O105309,27-04-2023,C0052,P006,S001,2,120
O105310,21-08-2023,C0293,P007,S004,1,30
O105311,11-05-2023,C0277,P003,S004,1,250
O105312,30-12-2023,C0152,P003,S005,3,250
O105313,11-08-2023,C0355,P004,S005,2,400
O105314,08-02-2023,C0446,P007,S002,1,30
O105315,05-07-2023,C0287,P005,S002,2,150
O105316,31-07-2023,C0310,P003,S003,2,250
O105317,11-01-2023,C0395,P007,S001,4,30
O105318,24-06-2023,C0239,P004,S002,2,400
O105319,14-01-2023,C0469,P008,S001,4,60
O105320,13-09-2023,C0433,P002,S001,2,800
O105321,24-09-2023,C0192,P006,S005,5,120
O105322,04-01-2023,C0220,P004,S005,1,400
O105323,05-02-2023,C0228,P005,S005,2,150
O105324,07-08-2023,C0495,P001,S004,2,1200
O105325,13-02-2023,C0141,P001,S001,4,1200
O105326,28-07-2023,C0117,P001,S003,1,1200
O105327,04-09-2023,C0021,P002,S003,1,800
O105328,16-08-2023,C0002,P002,S005,1,800
O105329,26-07-2023,C0489,P003,S002,2,250
O105330,16-01-2023,C0068,P007,S002,4,30
O105331,07-10-2023,C0417,P003,S002,1,250
O105332,15-08-2023,C0426,P008,S005,5,60
O105333,22-09-2023,C0217,P002,S001,1,800
O105334,12-08-2023,C0043,P005,S001,4,150
O105335,16-11-2023,C0109,P008,S005,7,60
O105336,25-04-2023,C0423,P004,S003,4,400
O105337,07-10-2023,C0158,P003,S003,3,250
O105338,09-03-2023,C0150,P004,S005,2,400
O105339,04-07-2023,C0499,P008,S005,2,60
O105340,27-11-2023,C0119,P008,S001,7,60
O105341,05-04-2023,C0308,P003,S005,3,250
O105342,11-12-2023,C0164,P008,S001,7,60
O105343,17-09-2023,C0337,P007,S002,2,30
O105344,04-11-2023,C0278,P001,S005,3,1200
O105345,17-02-2023,C0384,P003,S002,2,250
O105346,05-02-2023,C0270,P001,S004,2,1200
O105347,05-04-2023,C0089,P008,S004,1,60
O105348,04-03-2023,C0411,P008,S002,5,60
O105349,27-11-2023,C0158,P005,S005,5,150
O105350,27-05-2023,C0390,P004,S001,1,400
O105351,24-09-2023,C0422,P005,S003,5,150
O105352,29-05-2023,C0495,P006,S001,3,120
O105353,04-09-2023,C0467,P003,S004,1,250
O105354,24-03-2023,C0269,P005,S005,5,150
O105355,15-11-2023,C0006,P001,S004,2,1200
O105356,23-10-2023,C0069,P006,S002,3,120
O105357,08-10-2023,C0077,P007,S005,5,30
O105358,11-06-2023,C0448,P006,S002,5,120
O105359,28-11-2023,C0497,P005,S002,6,150
O105360,27-03-2023,C0149,P001,S001,1,1200
O105361,24-08-2023,C0134,P004,S002,1,400
O105362,03-10-2023,C0466,P001,S002,4,1200
O105363,31-05-2023,C0240,P002,S005,4,800
O105364,13-12-2023,C0198,P007,S005,6,30
O105365,19-04-2023,C0208,P006,S002,5,120
O105366,20-06-2023,C0096,P006,S001,2,120
O105367,29-06-2023,C0095,P005,S005,4,150
O105368,07-10-2023,C0220,P004,S003,1,400
O105369,16-01-2023,C0048,P004,S002,4,400
O105370,10-04-2023,C0447,P001,S005,2,1200
O105371,26-01-2023,C0236,P007,S005,1,30
O105372,17-06-2023,C0313,P002,S002,2,800
O105373,21-07-2023,C0075,P007,S001,5,30
O105374,14-03-2023,C0472,P002,S004,1,800
O105375,18-04-2023,C0076,P006,S003,5,120
O105376,20-07-2023,C0260,P002,S005,1,800
O105377,28-04-2023,C0233,P008,S002,4,60
O105378,16-07-2023,C0278,P004,S004,4,400
O105379,16-01-2023,C0111,P001,S001,4,1200
O105380,17-08-2023,C0446,P004,S004,1,400
O105381,26-09-2023,C0190,P006,S002,3,120
O105382,08-12-2023,C0095,P002,S001,4,800
O105383,14-12-2023,C0277,P007,S003,4,30
O105384,14-03-2023,C0212,P007,S002,5,30
O105385,09-04-2023,C0488,P003,S005,2,250
O105386,16-04-2023,C0388,P007,S002,2,30
O105387,01-11-2023,C0244,P003,S004,4,250
O105388,11-12-2023,C0225,P007,S001,6,30
O105389,10-08-2023,C0206,P003,S004,4,250
O105390,08-10-2023,C0148,P003,S003,4,250
O105391,04-01-2023,C0078,P002,S004,1,800
O105392,12-02-2023,C0135,P003,S005,1,250
O105393,13-04-2023,C0292,P004,S003,1,400
O105394,22-06-2023,C0179,P003,S003,1,250
O105395,14-05-2023,C0102,P002,S005,1,800
O105396,19-12-2023,C0179,P008,S003,5,60
O105397,05-10-2023,C0333,P005,S005,4,150
O105398,13-04-2023,C0124,P008,S004,2,60
O105399,21-02-2023,C0102,P003,S002,1,250
O105400,26-08-2023,C0470,P007,S003,3,30
O105401,10-12-2023,C0460,P007,S003,3,30
O105402,16-08-2023,C0427,P005,S002,1,150
O105403,13-10-2023,C0497,P003,S005,1,250
O105404,19-12-2023,C0151,P003,S003,6,250
O105405,05-11-2023,C0373,P007,S005,3,30
O105406,27-10-2023,C0306,P006,S001,5,120
O105407,22-03-2023,C0172,P006,S001,2,120
O105408,20-02-2023,C0298,P002,S005,3,800
O105409,31-12-2023,C0423,P007,S005,4,30
O105410,25-05-2023,C0432,P001,S005,3,1200
O105411,09-04-2023,C0041,P001,S002,4,1200
O105412,09-12-2023,C0048,P007,S002,2,30
O105413,12-01-2023,C0266,P007,S003,4,30
O105414,24-11-2023,C0367,P003,S005,3,250
O105415,21-02-2023,C0237,P008,S005,1,60
O105416,22-12-2023,C0471,P005,S004,4,150
O105417,05-04-2023,C0449,P002,S003,2,800
O105418,04-09-2023,C0041,P003,S001,1,250
O105419,26-10-2023,C0435,P005,S003,5,150
O105420,08-06-2023,C0363,P008,S004,4,60
O105421,11-10-2023,C0275,P006,S002,1,120
O105422,08-10-2023,C0353,P004,S002,3,400
O105423,11-03-2023,C0380,P002,S004,1,800
O105424,01-01-2023,C0191,P005,S003,3,150
O105425,15-06-2023,C0252,P004,S001,2,400
O105426,30-01-2023,C0143,P004,S005,3,400
O105427,16-01-2023,C0485,P006,S001,5,120
O105428,25-04-2023,C0061,P001,S001,5,1200
O105429,24-06-2023,C0226,P002,S005,2,800
O105430,28-04-2023,C0214,P004,S004,2,400
O105431,31-08-2023,C0085,P003,S005,2,250
O105432,09-12-2023,C0204,P001,S003,7,1200
O105433,15-12-2023,C0397,P005,S004,3,150
O105434,23-01-2023,C0399,P005,S004,5,150
O105435,27-08-2023,C0267,P001,S004,3,1200
O105436,16-03-2023,C0303,P002,S001,1,800
O105437,13-04-2023,C0390,P002,S004,4,800
O105438,20-12-2023,C0186,P007,S004,6,30
O105439,08-12-2023,C0066,P003,S002,1,250
O105440,25-09-2023,C0050,P008,S005,5,60
O105441,07-04-2023,C0288,P003,S003,3,250
O105442,03-03-2023,C0121,P002,S004,4,800
O105443,22-03-2023,C0055,P005,S005,3,150
O105444,21-07-2023,C0213,P006,S003,4,120
O105445,24-08-2023,C0282,P003,S005,3,250
O105446,27-02-2023,C0058,P006,S001,2,120
O105447,17-04-2023,C0169,P006,S004,2,120
O105448,14-08-2023,C0188,P002,S004,4,800
O105449,30-01-2023,C0208,P003,S004,1,250
O105450,04-08-2023,C0134,P002,S002,2,800
O105451,25-05-2023,C0311,P004,S002,3,400
O105452,12-09-2023,C0041,P001,S005,4,1200
O105453,22-11-2023,C0452,P004,S003,5,400
O105454,26-05-2023,C0032,P003,S004,4,250
O105455,17-12-2023,C0265,P004,S001,4,400
O105456,29-08-2023,C0106,P005,S003,5,150
O105457,06-02-2023,C0291,P005,S005,1,150
O105458,20-01-2023,C0091,P004,S002,2,400
O105459,25-04-2023,C0075,P001,S001,5,1200
O105460,04-01-2023,C0500,P001,S004,3,1200
O105461,18-09-2023,C0028,P001,S005,3,1200
O105462,27-06-2023,C0259,P003,S002,1,250
O105463,03-01-2023,C0033,P008,S002,1,60
O105464,13-03-2023,C0361,P006,S001,2,120
O105465,12-08-2023,C0064,P006,S001,5,120
O105466,18-09-2023,C0191,P008,S005,5,60
O105467,01-04-2023,C0043,P005,S002,1,150
O105468,13-05-2023,C0363,P002,S001,5,800
O105469,01-01-2023,C0106,P007,S001,3,30
O105470,31-03-2023,C0374,P005,S004,1,150
O105471,04-08-2023,C0383,P001,S004,4,1200
O105472,25-12-2023,C0115,P001,S003,4,1200
O105473,16-12-2023,C0399,P003,S005,4,250
O105474,09-08-2023,C0389,P002,S004,3,800
O105475,01-05-2023,C0134,P006,S002,5,120
O105476,29-06-2023,C0228,P005,S003,2,150
O105477,03-05-2023,C0194,P005,S002,5,150
O105478,21-09-2023,C0087,P008,S003,4,60
O105479,08-09-2023,C0381,P005,S005,2,150
O105480,19-03-2023,C0360,P006,S001,3,120
O105481,16-04-2023,C0433,P003,S002,3,250
O105482,04-02-2023,C0002,P003,S002,1,250
O105483,24-07-2023,C0078,P007,S002,5,30
O105484,29-01-2023,C0451,P001,S005,2,1200
O105485,04-03-2023,C0277,P006,S001,4,120
O105486,11-06-2023,C0016,P002,S001,1,800
O105487,12-12-2023,C0241,P002,S005,4,800
O105488,31-05-2023,C0107,P006,S002,3,120
O105489,01-12-2023,C0358,P001,S002,3,1200
O105490,05-09-2023,C0449,P004,S003,2,400
O105491,04-12-2023,C0304,P005,S001,5,150
O105492,07-03-2023,C0187,P001,S004,1,1200
O105493,21-11-2023,C0284,P005,S001,6,150
O105494,12-05-2023,C0340,P007,S005,4,30
O105495,10-01-2023,C0411,P001,S005,1,1200
O105496,06-12-2023,C0491,P003,S002,4,250
O105497,18-02-2023,C0420,P007,S004,1,30
O105498,07-02-2023,C0415,P005,S003,4,150
O105499,24-05-2023,C0296,P002,S004,2,800
O105500,17-12-2023,C0102,P007,S004,4,30
O105501,27-12-2023,C0281,P004,S001,6,400
O105502,04-06-2023,C0293,P004,S005,4,400
O105503,09-04-2023,C0388,P003,S002,1,250
O105504,12-06-2023,C0053,P006,S001,1,120
O105505,03-11-2023,C0334,P006,S005,6,120
O105506,22-06-2023,C0391,P003,S004,2,250
O105507,10-06-2023,C0119,P006,S001,4,120
O105508,29-05-2023,C0298,P002,S003,1,800
O105509,01-11-2023,C0485,P008,S002,6,60
O105510,23-11-2023,C0185,P005,S001,3,150
O105511,06-09-2023,C0273,P003,S003,4,250
O105512,14-02-2023,C0129,P006,S002,1,120
O105513,26-10-2023,C0460,P003,S002,1,250
O105514,24-10-2023,C0240,P003,S004,1,250
O105515,03-07-2023,C0026,P001,S005,3,1200
O105516,15-03-2023,C0196,P005,S005,1,150
O105517,07-05-2023,C0022,P008,S005,4,60
O105518,10-10-2023,C0245,P006,S004,3,120
O105519,15-01-2023,C0463,P007,S005,3,30
O105520,25-08-2023,C0149,P008,S004,4,60
O105521,27-05-2023,C0037,P006,S001,5,120
O105522,08-10-2023,C0430,P003,S002,1,250
O105523,07-11-2023,C0211,P003,S003,7,250
O105524,08-09-2023,C0465,P004,S001,1,400
O105525,12-06-2023,C0120,P003,S002,1,250
O105526,23-06-2023,C0338,P003,S003,3,250
O105527,08-08-2023,C0020,P005,S003,4,150
O105528,09-03-2023,C0443,P005,S005,1,150
O105529,17-01-2023,C0080,P006,S004,2,120
O105530,22-02-2023,C0348,P001,S001,4,1200
O105531,17-06-2023,C0495,P006,S003,5,120
O105532,09-08-2023,C0118,P001,S004,1,1200
O105533,05-08-2023,C0223,P002,S001,4,800
O105534,27-12-2023,C0265,P003,S004,2,250
O105535,20-05-2023,C0080,P006,S005,3,120
O105536,27-02-2023,C0123,P003,S002,1,250
O105537,11-02-2023,C0497,P003,S003,3,250
O105538,29-05-2023,C0034,P007,S004,2,30
O105539,02-12-2023,C0395,P004,S004,3,400
O105540,30-04-2023,C0403,P004,S005,3,400
O105541,08-11-2023,C0084,P007,S004,6,30
O105542,09-04-2023,C0029,P005,S003,3,150
O105543,09-11-2023,C0094,P006,S001,6,120
O105544,19-02-2023,C0134,P004,S003,1,400
O105545,21-02-2023,C0182,P007,S003,1,30
O105546,04-08-2023,C0438,P007,S004,5,30
O105547,10-02-2023,C0143,P002,S004,3,800
O105548,15-05-2023,C0089,P001,S004,4,1200
O105549,06-10-2023,C0096,P005,S005,3,150
O105550,13-12-2023,C0193,P002,S005,5,800
O105551,09-05-2023,C0337,P001,S002,5,1200
O105552,16-08-2023,C0160,P007,S002,5,30
O105553,24-09-2023,C0126,P005,S002,1,150
O105554,17-05-2023,C0157,P006,S001,3,120
O105555,15-12-2023,C0500,P006,S005,7,120
O105556,28-08-2023,C0469,P001,S004,5,1200
O105557,05-03-2023,C0406,P007,S003,2,30
O105558,23-12-2023,C0102,P002,S004,3,800
O105559,14-12-2023,C0058,P005,S001,5,150
O105560,05-01-2023,C0172,P006,S001,4,120
O105561,06-09-2023,C0299,P001,S001,5,1200
O105562,23-09-2023,C0250,P001,S003,1,1200
O105563,15-07-2023,C0259,P007,S005,1,30
O105564,16-10-2023,C0192,P002,S004,5,800
O105565,14-11-2023,C0247,P004,S005,3,400
O105566,22-02-2023,C0284,P001,S005,1,1200
O105567,06-02-2023,C0350,P002,S005,2,800
O105568,09-09-2023,C0299,P008,S002,2,60
O105569,20-01-2023,C0240,P008,S003,1,60
O105570,17-05-2023,C0446,P007,S004,4,30
O105571,06-08-2023,C0369,P003,S004,4,250
O105572,16-08-2023,C0187,P001,S003,1,1200
O105573,14-06-2023,C0117,P007,S004,3,30
O105574,20-04-2023,C0486,P006,S004,4,120
O105575,05-05-2023,C0373,P002,S005,3,800
O105576,11-03-2023,C0149,P001,S004,5,1200
O105577,04-07-2023,C0047,P004,S005,4,400
O105578,29-07-2023,C0062,P008,S005,5,60
O105579,06-12-2023,C0434,P006,S004,4,120
O105580,19-06-2023,C0190,P006,S002,3,120
O105581,09-10-2023,C0425,P001,S001,3,1200
O105582,14-10-2023,C0123,P004,S002,4,400
O105583,07-09-2023,C0123,P004,S005,2,400
O105584,16-01-2023,C0328,P004,S004,2,400
O105585,25-02-2023,C0262,P005,S003,1,150
O105586,01-08-2023,C0440,P003,S001,1,250
O105587,27-01-2023,C0102,P005,S003,1,150
O105588,12-09-2023,C0412,P005,S001,3,150
O105589,11-08-2023,C0477,P008,S004,1,60
O105590,27-11-2023,C0490,P002,S004,6,800
O105591,22-03-2023,C0262,P005,S004,5,150
O105592,03-12-2023,C0223,P001,S003,7,1200
O105593,26-12-2023,C0093,P003,S005,2,250
O105594,09-01-2023,C0071,P001,S004,2,1200
O105595,20-02-2023,C0477,P004,S005,3,400
O105596,29-10-2023,C0329,P004,S001,3,400
O105597,04-01-2023,C0323,P007,S001,1,30
O105598,25-06-2023,C0181,P008,S002,4,60
O105599,19-11-2023,C0094,P007,S002,5,30
O105600,17-09-2023,C0440,P001,S002,5,1200
O105601,16-10-2023,C0005,P006,S005,1,120
O105602,17-05-2023,C0274,P001,S002,5,1200
O105603,19-12-2023,C0359,P003,S002,4,250
O105604,10-11-2023,C0197,P007,S003,4,30
O105605,26-12-2023,C0340,P008,S004,7,60
O105606,10-02-2023,C0195,P002,S003,3,800
O105607,26-04-2023,C0112,P001,S005,3,1200
O105608,25-08-2023,C0486,P005,S003,4,150
O105609,16-05-2023,C0352,P002,S002,2,800
O105610,07-05-2023,C0260,P008,S003,3,60
O105611,17-12-2023,C0296,P004,S005,5,400
O105612,06-01-2023,C0068,P002,S003,2,800
O105613,16-05-2023,C0343,P008,S005,3,60
O105614,02-07-2023,C0488,P005,S002,3,150
O105615,10-03-2023,C0083,P004,S003,1,400
O105616,27-02-2023,C0442,P004,S003,2,400
O105617,17-10-2023,C0321,P001,S005,1,1200
O105618,24-05-2023,C0094,P005,S003,5,150
O105619,14-01-2023,C0228,P002,S001,5,800
O105620,20-06-2023,C0456,P005,S003,2,150
O105621,16-06-2023,C0307,P005,S002,5,150
O105622,19-02-2023,C0464,P003,S001,3,250
O105623,20-02-2023,C0346,P006,S005,3,120
O105624,19-04-2023,C0255,P005,S001,2,150
O105625,28-01-2023,C0396,P007,S003,4,30
O105626,15-01-2023,C0386,P007,S003,3,30
O105627,21-12-2023,C0225,P003,S003,7,250
O105628,19-06-2023,C0264,P002,S004,5,800
O105629,08-04-2023,C0215,P001,S005,1,1200
O105630,15-11-2023,C0354,P003,S005,7,250
O105631,05-01-2023,C0464,P006,S001,4,120
O105632,06-02-2023,C0116,P005,S002,2,150
O105633,15-08-2023,C0255,P007,S001,5,30
O105634,13-10-2023,C0285,P005,S001,5,150
O105635,21-05-2023,C0497,P002,S004,2,800
O105636,07-08-2023,C0488,P008,S004,1,60
O105637,21-04-2023,C0080,P006,S004,2,120
O105638,25-06-2023,C0219,P004,S004,1,400
O105639,26-03-2023,C0440,P005,S002,4,150
O105640,17-04-2023,C0451,P008,S004,2,60
O105641,15-05-2023,C0133,P002,S002,4,800
O105642,30-04-2023,C0441,P002,S003,5,800
O105643,17-06-2023,C0189,P008,S005,5,60
O105644,01-06-2023,C0260,P005,S003,3,150
O105645,13-04-2023,C0083,P003,S002,1,250
O105646,29-01-2023,C0187,P004,S001,4,400
O105647,19-11-2023,C0474,P004,S004,4,400
O105648,18-08-2023,C0500,P002,S001,1,800
O105649,11-08-2023,C0321,P006,S003,1,120
O105650,31-01-2023,C0036,P006,S002,4,120
O105651,01-10-2023,C0337,P002,S004,5,800
O105652,22-03-2023,C0048,P004,S003,1,400
O105653,11-06-2023,C0224,P004,S002,2,400
O105654,30-05-2023,C0364,P003,S001,2,250
O105655,05-03-2023,C0455,P007,S005,2,30
O105656,07-08-2023,C0485,P007,S001,3,30
O105657,13-03-2023,C0078,P004,S002,3,400
O105658,15-06-2023,C0391,P002,S005,4,800
O105659,10-06-2023,C0101,P002,S002,1,800
O105660,19-10-2023,C0481,P001,S005,2,1200
O105661,26-11-2023,C0398,P005,S002,2,150
O105662,15-12-2023,C0381,P006,S001,6,120
O105663,17-08-2023,C0239,P001,S002,3,1200
O105664,23-08-2023,C0228,P005,S004,1,150
O105665,03-04-2023,C0008,P001,S002,4,1200
O105666,07-12-2023,C0299,P004,S005,4,400
O105667,10-05-2023,C0330,P008,S004,5,60
O105668,19-02-2023,C0232,P008,S004,1,60
O105669,14-02-2023,C0068,P008,S001,2,60
O105670,13-01-2023,C0248,P005,S005,5,150
O105671,28-07-2023,C0054,P004,S002,1,400
O105672,24-10-2023,C0383,P007,S004,2,30
O105673,16-05-2023,C0462,P008,S004,4,60
O105674,02-01-2023,C0101,P005,S003,4,150
O105675,10-02-2023,C0436,P001,S003,3,1200
O105676,30-01-2023,C0393,P006,S002,4,120
O105677,16-12-2023,C0178,P002,S001,3,800
O105678,03-08-2023,C0349,P003,S004,4,250
O105679,23-01-2023,C0414,P001,S002,1,1200
O105680,17-09-2023,C0011,P001,S001,1,1200
O105681,14-02-2023,C0174,P001,S002,1,1200
O105682,18-05-2023,C0340,P006,S002,4,120
O105683,15-06-2023,C0377,P004,S005,3,400
O105684,27-02-2023,C0455,P003,S003,1,250
O105685,28-07-2023,C0343,P008,S005,4,60
O105686,15-03-2023,C0052,P004,S004,4,400
O105687,27-09-2023,C0483,P005,S005,4,150
O105688,01-01-2023,C0304,P003,S002,1,250
O105689,07-04-2023,C0179,P008,S001,5,60
O105690,19-02-2023,C0095,P007,S002,3,30
